,const,TELENOW_1,TELENOW_2,TELECOVID_1,TELECOVID_2,TELE2019_1,TELE2019_2,HRYEAR4,rank_16,rank_25,rank_100,PEHRUSLT
88864,1.0,0,0,0,1,0,0,2020,0,1,0,40
88865,1.0,0,0,1,0,0,0,2020,0,1,0,40
88866,1.0,0,0,1,0,0,0,2020,0,1,0,24
88867,1.0,0,0,0,1,0,0,2020,0,1,0,35
88868,1.0,0,0,0,1,0,0,2020,0,1,0,70
88869,1.0,0,0,0,1,0,0,2020,0,1,0,40
88870,1.0,0,0,0,1,0,0,2020,0,1,0,22
88876,1.0,0,0,0,1,0,0,2020,0,1,0,40
88877,1.0,0,0,0,1,0,0,2020,0,1,0,40
88882,1.0,0,0,0,1,0,0,2020,0,1,0,50
88884,1.0,0,0,0,1,0,0,2020,0,1,0,40
88885,1.0,0,0,0,1,0,0,2020,0,1,0,49
88887,1.0,0,0,1,0,0,0,2020,0,1,0,40
88888,1.0,0,0,0,1,0,0,2020,0,1,0,40
88892,1.0,0,0,1,0,0,0,2020,0,1,0,40
88897,1.0,0,0,0,1,0,0,2020,0,1,0,40
88898,1.0,0,0,0,1,0,0,2020,0,1,0,40
88899,1.0,0,0,1,0,0,0,2020,0,1,0,40
88900,1.0,0,0,0,1,0,0,2020,1,0,0,40
88901,1.0,0,0,0,1,0,0,2020,0,1,0,40
88902,1.0,0,0,0,1,0,0,2020,0,1,0,40
88903,1.0,0,0,0,1,0,0,2020,0,1,0,40
88907,1.0,0,0,1,0,0,0,2020,0,1,0,40
88908,1.0,0,0,1,0,0,0,2020,0,1,0,40
88911,1.0,0,0,1,0,0,0,2020,0,1,0,40
88912,1.0,0,0,0,1,0,0,2020,0,1,0,40
88917,1.0,0,0,0,1,0,0,2020,0,1,0,40
88920,1.0,0,0,0,1,0,0,2020,0,1,0,40
88921,1.0,0,0,1,0,0,0,2020,0,1,0,40
88926,1.0,0,0,0,1,0,0,2020,0,1,0,40
88927,1.0,0,0,0,1,0,0,2020,0,1,0,25
88929,1.0,0,0,0,1,0,0,2020,0,1,0,40
88930,1.0,0,0,0,1,0,0,2020,0,1,0,40
88933,1.0,0,0,0,1,0,0,2020,0,1,0,40
88934,1.0,0,0,1,0,0,0,2020,0,1,0,40
88936,1.0,0,0,0,1,0,0,2020,0,1,0,40
88939,1.0,0,0,0,0,0,0,2020,0,1,0,16
88941,1.0,0,0,0,1,0,0,2020,0,1,0,60
88943,1.0,0,0,1,0,0,0,2020,0,1,0,30
88946,1.0,0,0,1,0,0,0,2020,0,1,0,40
88947,1.0,0,0,0,1,0,0,2020,0,1,0,40
88948,1.0,0,0,1,0,0,0,2020,0,1,0,40
88949,1.0,0,0,0,1,0,0,2020,0,1,0,40
88950,1.0,0,0,1,0,0,0,2020,0,1,0,40
88951,1.0,0,0,1,0,0,0,2020,0,1,0,40
88952,1.0,0,0,1,0,0,0,2020,0,1,0,40
88953,1.0,0,0,0,1,0,0,2020,0,1,0,40
88954,1.0,0,0,0,1,0,0,2020,0,1,0,40
88955,1.0,0,0,0,1,0,0,2020,0,1,0,45
88956,1.0,0,0,0,1,0,0,2020,0,1,0,10
88957,1.0,0,0,0,1,0,0,2020,0,1,0,30
88958,1.0,0,0,1,0,0,0,2020,0,1,0,40
88959,1.0,0,0,0,1,0,0,2020,0,1,0,40
88960,1.0,0,0,0,1,0,0,2020,0,1,0,40
88961,1.0,0,0,1,0,0,0,2020,0,1,0,50
88962,1.0,0,0,0,1,0,0,2020,0,1,0,40
88965,1.0,0,0,0,1,0,0,2020,0,1,0,45
88966,1.0,0,0,0,1,0,0,2020,0,1,0,15
88970,1.0,0,0,0,1,0,0,2020,0,1,0,40
88971,1.0,0,0,1,0,0,0,2020,0,1,0,40
88972,1.0,0,0,0,1,0,0,2020,0,1,0,40
88976,1.0,0,0,0,1,0,0,2020,0,1,0,40
88977,1.0,0,0,0,1,0,0,2020,0,1,0,28
88978,1.0,0,0,0,1,0,0,2020,0,1,0,40
88979,1.0,0,0,0,1,0,0,2020,0,1,0,40
88983,1.0,0,0,0,1,0,0,2020,0,1,0,40
88985,1.0,0,0,0,1,0,0,2020,0,1,0,48
88986,1.0,0,0,0,1,0,0,2020,0,1,0,40
88987,1.0,0,0,0,1,0,0,2020,0,1,0,40
88989,1.0,0,0,0,1,0,0,2020,0,1,0,40
88990,1.0,0,0,0,1,0,0,2020,0,1,0,40
88991,1.0,0,0,0,1,0,0,2020,0,1,0,40
88994,1.0,0,0,0,1,0,0,2020,0,1,0,40
88996,1.0,0,0,1,0,0,0,2020,0,1,0,40
88997,1.0,0,0,1,0,0,0,2020,0,1,0,40
89000,1.0,0,0,0,1,0,0,2020,0,1,0,40
89001,1.0,0,0,1,0,0,0,2020,0,1,0,40
89003,1.0,0,0,0,1,0,0,2020,0,1,0,43
89005,1.0,0,0,1,0,0,0,2020,0,1,0,40
89006,1.0,0,0,1,0,0,0,2020,0,1,0,40
89009,1.0,0,0,0,1,0,0,2020,0,1,0,40
89012,1.0,0,0,0,1,0,0,2020,0,1,0,38
89015,1.0,0,0,0,1,0,0,2020,0,1,0,40
89016,1.0,0,0,0,1,0,0,2020,0,1,0,40
89018,1.0,0,0,0,1,0,0,2020,0,1,0,40
89022,1.0,0,0,0,1,0,0,2020,0,1,0,10
89026,1.0,0,0,0,1,0,0,2020,0,1,0,40
89027,1.0,0,0,0,1,0,0,2020,0,1,0,20
89030,1.0,0,0,0,1,0,0,2020,0,1,0,40
89032,1.0,0,0,1,0,0,0,2020,0,1,0,40
89033,1.0,0,0,0,1,0,0,2020,0,1,0,40
89034,1.0,0,0,0,1,0,0,2020,0,1,0,40
89036,1.0,0,0,0,1,0,0,2020,0,1,0,40
89037,1.0,0,0,0,1,0,0,2020,0,1,0,40
89038,1.0,0,0,0,1,0,0,2020,1,0,0,35
89041,1.0,0,0,0,1,0,0,2020,0,1,0,40
89042,1.0,0,0,0,1,0,0,2020,0,1,0,50
89043,1.0,0,0,0,1,0,0,2020,0,0,1,20
89044,1.0,0,0,0,1,0,0,2020,0,1,0,40
89046,1.0,0,0,0,1,0,0,2020,0,1,0,40
89047,1.0,0,0,0,1,0,0,2020,0,1,0,40
89051,1.0,0,0,0,1,0,0,2020,0,1,0,25
89055,1.0,0,0,0,1,0,0,2020,1,0,0,20
89056,1.0,0,0,0,1,0,0,2020,0,1,0,40
89057,1.0,0,0,0,1,0,0,2020,0,1,0,40
89059,1.0,0,0,0,1,0,0,2020,0,1,0,50
89062,1.0,0,0,0,1,0,0,2020,0,1,0,25
89063,1.0,0,0,0,1,0,0,2020,0,1,0,40
89065,1.0,0,0,0,1,0,0,2020,0,1,0,40
89067,1.0,0,0,0,1,0,0,2020,0,1,0,40
89069,1.0,0,0,0,1,0,0,2020,0,1,0,40
89070,1.0,0,0,0,1,0,0,2020,0,1,0,40
89071,1.0,0,0,0,1,0,0,2020,0,1,0,30
89072,1.0,0,0,0,1,0,0,2020,1,0,0,40
89073,1.0,0,0,0,1,0,0,2020,1,0,0,40
89075,1.0,0,0,1,0,0,0,2020,0,1,0,30
89077,1.0,0,0,0,1,0,0,2020,0,1,0,40
89080,1.0,0,0,1,0,0,0,2020,0,0,1,15
89083,1.0,0,0,1,0,0,0,2020,0,1,0,40
89087,1.0,0,0,0,1,0,0,2020,0,1,0,25
89088,1.0,0,0,0,1,0,0,2020,0,1,0,45
89089,1.0,0,0,0,1,0,0,2020,0,1,0,60
89090,1.0,0,0,0,1,0,0,2020,0,1,0,35
89091,1.0,0,0,0,1,0,0,2020,0,1,0,40
89094,1.0,0,0,0,1,0,0,2020,0,1,0,20
89095,1.0,0,0,0,1,0,0,2020,0,1,0,25
89097,1.0,0,0,0,1,0,0,2020,0,1,0,40
89098,1.0,0,0,0,1,0,0,2020,0,1,0,40
89100,1.0,0,0,0,1,0,0,2020,1,0,0,25
89101,1.0,0,0,0,1,0,0,2020,0,1,0,40
89103,1.0,0,0,0,1,0,0,2020,1,0,0,40
89104,1.0,0,0,0,1,0,0,2020,0,1,0,40
89105,1.0,0,0,0,1,0,0,2020,0,1,0,40
89106,1.0,0,0,1,0,0,0,2020,0,1,0,50
89107,1.0,0,0,1,0,0,0,2020,0,1,0,40
89110,1.0,0,0,1,0,0,0,2020,0,1,0,48
89111,1.0,0,0,0,1,0,0,2020,0,1,0,50
89112,1.0,0,0,1,0,0,0,2020,0,1,0,55
89113,1.0,0,0,0,1,0,0,2020,0,1,0,40
89119,1.0,0,0,0,1,0,0,2020,0,1,0,20
89120,1.0,0,0,1,0,0,0,2020,0,1,0,40
89124,1.0,0,0,0,1,0,0,2020,0,1,0,45
89140,1.0,0,0,0,1,0,0,2020,0,1,0,40
89141,1.0,0,0,0,1,0,0,2020,0,1,0,47
89142,1.0,0,0,0,1,0,0,2020,0,1,0,32
89149,1.0,0,0,1,0,0,0,2020,0,1,0,40
89150,1.0,0,0,0,1,0,0,2020,0,1,0,25
89151,1.0,0,0,0,1,0,0,2020,0,1,0,40
89153,1.0,0,0,0,1,0,0,2020,0,1,0,40
89161,1.0,0,0,0,1,0,0,2020,0,1,0,40
89162,1.0,0,0,0,1,0,0,2020,0,1,0,65
89163,1.0,0,0,0,1,0,0,2020,0,1,0,50
89167,1.0,0,0,0,1,0,0,2020,0,1,0,40
89169,1.0,0,0,0,1,0,0,2020,0,1,0,40
89170,1.0,0,0,0,1,0,0,2020,0,1,0,40
89172,1.0,0,0,1,0,0,0,2020,0,0,1,50
89176,1.0,0,0,0,1,0,0,2020,0,1,0,40
89177,1.0,0,0,0,1,0,0,2020,0,1,0,37
89185,1.0,0,0,0,1,0,0,2020,0,1,0,40
89186,1.0,0,0,0,1,0,0,2020,0,1,0,40
89187,1.0,0,0,0,1,0,0,2020,0,1,0,40
89188,1.0,0,0,0,1,0,0,2020,0,1,0,32
89193,1.0,0,0,0,1,0,0,2020,0,1,0,40
89195,1.0,0,0,0,1,0,0,2020,0,1,0,50
89199,1.0,0,0,1,0,0,0,2020,0,1,0,50
89208,1.0,0,0,0,1,0,0,2020,0,1,0,40
89213,1.0,0,0,0,1,0,0,2020,0,1,0,20
89217,1.0,0,0,0,1,0,0,2020,0,1,0,40
89218,1.0,0,0,0,1,0,0,2020,0,1,0,40
89220,1.0,0,0,0,1,0,0,2020,0,1,0,82
89221,1.0,0,0,0,1,0,0,2020,0,1,0,32
89225,1.0,0,0,0,1,0,0,2020,0,1,0,40
89226,1.0,0,0,1,0,0,0,2020,0,1,0,40
89228,1.0,0,0,1,0,0,0,2020,0,1,0,40
89229,1.0,0,0,1,0,0,0,2020,0,1,0,40
89232,1.0,0,0,0,1,0,0,2020,0,1,0,40
89235,1.0,0,0,0,1,0,0,2020,0,1,0,10
89236,1.0,0,0,0,1,0,0,2020,0,1,0,40
89237,1.0,0,0,1,0,0,0,2020,0,1,0,20
89243,1.0,0,0,0,1,0,0,2020,0,1,0,40
89245,1.0,0,0,0,1,0,0,2020,0,1,0,40
89246,1.0,0,0,0,1,0,0,2020,0,1,0,55
89247,1.0,0,0,1,0,0,0,2020,0,1,0,40
89248,1.0,0,0,1,0,0,0,2020,0,0,1,40
89251,1.0,0,0,1,0,0,0,2020,0,1,0,50
89252,1.0,0,0,1,0,0,0,2020,0,1,0,40
89254,1.0,0,0,0,1,0,0,2020,0,1,0,40
89255,1.0,0,0,0,1,0,0,2020,0,1,0,40
89256,1.0,0,0,0,1,0,0,2020,0,1,0,40
89257,1.0,0,0,0,1,0,0,2020,0,1,0,35
89263,1.0,0,0,1,0,0,0,2020,0,1,0,45
89264,1.0,0,0,0,1,0,0,2020,0,1,0,50
89267,1.0,0,0,0,1,0,0,2020,0,1,0,60
89269,1.0,0,0,0,1,0,0,2020,0,1,0,40
89270,1.0,0,0,0,1,0,0,2020,0,1,0,40
89274,1.0,0,0,1,0,0,0,2020,0,1,0,45
89278,1.0,0,0,1,0,0,0,2020,0,1,0,30
89279,1.0,0,0,0,1,0,0,2020,0,1,0,30
89285,1.0,0,0,0,1,0,0,2020,0,1,0,40
89287,1.0,0,0,0,1,0,0,2020,0,1,0,40
89289,1.0,0,0,0,1,0,0,2020,0,1,0,40
89290,1.0,0,0,0,1,0,0,2020,0,1,0,30
89291,1.0,0,0,0,1,0,0,2020,0,1,0,30
89292,1.0,0,0,0,1,0,0,2020,0,1,0,18
89294,1.0,0,0,0,1,0,0,2020,0,1,0,40
89295,1.0,0,0,0,1,0,0,2020,0,1,0,40
89297,1.0,0,0,0,1,0,0,2020,0,1,0,40
89298,1.0,0,0,0,1,0,0,2020,0,1,0,40
89300,1.0,0,0,1,0,0,0,2020,0,1,0,60
89303,1.0,0,0,0,1,0,0,2020,0,1,0,60
89306,1.0,0,0,0,1,0,0,2020,1,0,0,40
89309,1.0,0,0,0,1,0,0,2020,0,0,1,40
89316,1.0,0,0,0,1,0,0,2020,0,1,0,40
89317,1.0,0,0,0,1,0,0,2020,0,1,0,40
89319,1.0,0,0,0,1,0,0,2020,0,1,0,40
89320,1.0,0,0,0,1,0,0,2020,0,1,0,40
89321,1.0,0,0,1,0,0,0,2020,0,1,0,32
89322,1.0,0,0,1,0,0,0,2020,0,1,0,25
89323,1.0,0,0,1,0,0,0,2020,0,1,0,40
89324,1.0,0,0,0,1,0,0,2020,0,1,0,40
89325,1.0,0,0,0,1,0,0,2020,0,1,0,40
89327,1.0,0,0,1,0,0,0,2020,0,1,0,55
89328,1.0,0,0,0,1,0,0,2020,0,1,0,45
89331,1.0,0,0,0,1,0,0,2020,1,0,0,28
89333,1.0,0,0,0,1,0,0,2020,0,1,0,40
89335,1.0,0,0,0,1,0,0,2020,0,1,0,12
89336,1.0,0,0,0,1,0,0,2020,0,1,0,70
89337,1.0,0,0,0,1,0,0,2020,0,1,0,40
89338,1.0,0,0,1,0,0,0,2020,0,1,0,40
89339,1.0,0,0,1,0,0,0,2020,0,1,0,40
89340,1.0,0,0,1,0,0,0,2020,0,1,0,40
89341,1.0,0,0,0,1,0,0,2020,0,1,0,40
89344,1.0,0,0,1,0,0,0,2020,1,0,0,40
89346,1.0,0,0,1,0,0,0,2020,0,1,0,40
89347,1.0,0,0,0,1,0,0,2020,0,1,0,36
89348,1.0,0,0,0,1,0,0,2020,0,1,0,49
89349,1.0,0,0,0,1,0,0,2020,0,1,0,26
89350,1.0,0,0,0,1,0,0,2020,0,1,0,80
89353,1.0,0,0,0,1,0,0,2020,1,0,0,25
89356,1.0,0,0,0,1,0,0,2020,0,1,0,40
89357,1.0,0,0,0,1,0,0,2020,0,1,0,50
89362,1.0,0,0,0,1,0,0,2020,0,1,0,40
89363,1.0,0,0,0,1,0,0,2020,0,1,0,45
89373,1.0,0,0,0,1,0,0,2020,1,0,0,40
89375,1.0,0,0,0,1,0,0,2020,0,1,0,60
89378,1.0,0,0,0,1,0,0,2020,0,1,0,40
89379,1.0,0,0,0,1,0,0,2020,0,1,0,45
89380,1.0,0,0,0,1,0,0,2020,0,1,0,40
89381,1.0,0,0,1,0,0,0,2020,0,1,0,40
89382,1.0,0,0,0,1,0,0,2020,0,1,0,50
89383,1.0,0,0,0,1,0,0,2020,0,1,0,40
89385,1.0,0,0,0,1,0,0,2020,0,1,0,40
89388,1.0,0,0,0,1,0,0,2020,0,1,0,40
89389,1.0,0,0,1,0,0,0,2020,0,1,0,40
89390,1.0,0,0,1,0,0,0,2020,0,1,0,40
89395,1.0,0,0,0,1,0,0,2020,0,1,0,40
89396,1.0,0,0,0,1,0,0,2020,0,1,0,40
89398,1.0,0,0,0,1,0,0,2020,1,0,0,40
89399,1.0,0,0,0,1,0,0,2020,1,0,0,40
89401,1.0,0,0,0,1,0,0,2020,1,0,0,40
89402,1.0,0,0,1,0,0,0,2020,0,0,1,40
89404,1.0,0,0,1,0,0,0,2020,0,1,0,40
89405,1.0,0,0,0,1,0,0,2020,0,1,0,40
89406,1.0,0,0,0,1,0,0,2020,0,1,0,40
89409,1.0,0,0,0,1,0,0,2020,1,0,0,45
89410,1.0,0,0,0,1,0,0,2020,0,1,0,40
89411,1.0,0,0,0,1,0,0,2020,0,1,0,40
89414,1.0,0,0,1,0,0,0,2020,0,1,0,40
89415,1.0,0,0,1,0,0,0,2020,0,1,0,15
89418,1.0,0,0,0,1,0,0,2020,0,1,0,40
89423,1.0,0,0,0,1,0,0,2020,0,1,0,40
89426,1.0,0,0,1,0,0,0,2020,0,1,0,40
89428,1.0,0,0,0,1,0,0,2020,0,1,0,40
89429,1.0,0,0,0,1,0,0,2020,0,1,0,45
89432,1.0,0,0,0,1,0,0,2020,0,1,0,30
89433,1.0,0,0,0,1,0,0,2020,0,1,0,60
89434,1.0,0,0,0,1,0,0,2020,0,1,0,40
89437,1.0,0,0,0,1,0,0,2020,0,1,0,40
89438,1.0,0,0,0,1,0,0,2020,0,1,0,40
89439,1.0,0,0,0,1,0,0,2020,0,1,0,40
89440,1.0,0,0,0,1,0,0,2020,0,1,0,40
89442,1.0,0,0,1,0,0,0,2020,0,1,0,40
89443,1.0,0,0,1,0,0,0,2020,0,1,0,40
89444,1.0,0,0,0,1,0,0,2020,0,1,0,50
89447,1.0,0,0,0,1,0,0,2020,0,1,0,40
89448,1.0,0,0,1,0,0,0,2020,0,1,0,40
89449,1.0,0,0,1,0,0,0,2020,0,1,0,35
89452,1.0,0,0,0,1,0,0,2020,0,1,0,38
89453,1.0,0,0,0,1,0,0,2020,0,1,0,40
89454,1.0,0,0,0,1,0,0,2020,0,1,0,40
89458,1.0,0,0,0,1,0,0,2020,0,1,0,50
89459,1.0,0,0,1,0,0,0,2020,0,1,0,40
89460,1.0,0,0,1,0,0,0,2020,0,1,0,40
89462,1.0,0,0,1,0,0,0,2020,0,1,0,37
89464,1.0,0,0,1,0,0,0,2020,0,1,0,40
89465,1.0,0,0,0,1,0,0,2020,0,1,0,40
89466,1.0,0,0,0,1,0,0,2020,0,1,0,40
89468,1.0,0,0,0,1,0,0,2020,0,1,0,40
89469,1.0,0,0,0,1,0,0,2020,0,1,0,40
89474,1.0,0,0,0,1,0,0,2020,0,1,0,40
89476,1.0,0,0,1,0,0,0,2020,0,1,0,40
89477,1.0,0,0,0,1,0,0,2020,0,1,0,40
89479,1.0,0,0,0,1,0,0,2020,0,1,0,40
89483,1.0,0,0,0,1,0,0,2020,1,0,0,50
89484,1.0,0,0,0,1,0,0,2020,1,0,0,44
89485,1.0,0,0,0,1,0,0,2020,0,1,0,38
89487,1.0,0,0,0,1,0,0,2020,0,1,0,50
89488,1.0,0,0,0,1,0,0,2020,0,0,1,50
89493,1.0,0,0,0,1,0,0,2020,0,1,0,40
89494,1.0,0,0,0,1,0,0,2020,1,0,0,5
89496,1.0,0,0,0,1,0,0,2020,0,1,0,14
89497,1.0,0,0,0,1,0,0,2020,0,1,0,40
89502,1.0,0,0,0,1,0,0,2020,0,1,0,40
89503,1.0,0,0,0,1,0,0,2020,0,1,0,40
89504,1.0,0,0,0,1,0,0,2020,0,1,0,40
89507,1.0,0,0,1,0,0,0,2020,0,1,0,40
89508,1.0,0,0,1,0,0,0,2020,0,0,1,50
89509,1.0,0,0,1,0,0,0,2020,0,1,0,40
89512,1.0,0,0,0,1,0,0,2020,0,1,0,50
89513,1.0,0,0,0,1,0,0,2020,0,1,0,40
89514,1.0,0,0,0,1,0,0,2020,0,1,0,40
89515,1.0,0,0,0,1,0,0,2020,0,1,0,30
89516,1.0,0,0,0,1,0,0,2020,0,1,0,40
89518,1.0,0,0,0,1,0,0,2020,0,1,0,40
89520,1.0,0,0,0,1,0,0,2020,0,1,0,40
89526,1.0,0,0,0,1,0,0,2020,0,1,0,40
89527,1.0,0,0,0,1,0,0,2020,0,1,0,40
89528,1.0,0,0,0,1,0,0,2020,0,1,0,40
89529,1.0,0,0,1,0,0,0,2020,0,1,0,35
89533,1.0,0,0,0,1,0,0,2020,0,1,0,40
89537,1.0,0,0,0,1,0,0,2020,0,1,0,36
89541,1.0,0,0,0,1,0,0,2020,0,1,0,40
89542,1.0,0,0,0,1,0,0,2020,0,1,0,50
89543,1.0,0,0,0,1,0,0,2020,0,1,0,40
89545,1.0,0,0,0,1,0,0,2020,1,0,0,50
89547,1.0,0,0,0,1,0,0,2020,0,1,0,16
89548,1.0,0,0,0,1,0,0,2020,0,1,0,50
89550,1.0,0,0,0,1,0,0,2020,0,1,0,30
89551,1.0,0,0,0,1,0,0,2020,0,0,1,25
89556,1.0,0,0,0,1,0,0,2020,0,1,0,44
89558,1.0,0,0,0,1,0,0,2020,0,1,0,40
89559,1.0,0,0,0,1,0,0,2020,0,1,0,40
89560,1.0,0,0,0,1,0,0,2020,0,1,0,40
89562,1.0,0,0,0,1,0,0,2020,0,1,0,40
89565,1.0,0,0,0,1,0,0,2020,0,1,0,40
89568,1.0,0,0,0,1,0,0,2020,0,1,0,3
89569,1.0,0,0,0,1,0,0,2020,0,1,0,43
89570,1.0,0,0,0,1,0,0,2020,0,1,0,40
89572,1.0,0,0,1,0,0,0,2020,0,1,0,8
89575,1.0,0,0,0,1,0,0,2020,0,1,0,35
89576,1.0,0,0,0,1,0,0,2020,0,1,0,25
89578,1.0,0,0,0,1,0,0,2020,0,1,0,40
89580,1.0,0,0,1,0,0,0,2020,0,1,0,50
89581,1.0,0,0,0,1,0,0,2020,0,1,0,40
89582,1.0,0,0,0,1,0,0,2020,0,1,0,60
89584,1.0,0,0,0,1,0,0,2020,1,0,0,30
89586,1.0,0,0,0,1,0,0,2020,0,1,0,40
89587,1.0,0,0,1,0,0,0,2020,1,0,0,40
89588,1.0,0,0,1,0,0,0,2020,0,1,0,42
89593,1.0,0,0,0,1,0,0,2020,0,1,0,36
89594,1.0,0,0,1,0,0,0,2020,0,1,0,40
89597,1.0,0,0,0,1,0,0,2020,0,1,0,38
89600,1.0,0,0,0,1,0,0,2020,0,1,0,40
89602,1.0,0,0,0,1,0,0,2020,0,1,0,40
89603,1.0,0,0,0,1,0,0,2020,0,1,0,40
89605,1.0,0,0,0,1,0,0,2020,0,1,0,35
89606,1.0,0,0,1,0,0,0,2020,0,1,0,40
89607,1.0,0,0,1,0,0,0,2020,0,1,0,40
89608,1.0,0,0,0,1,0,0,2020,0,1,0,40
89613,1.0,0,0,0,1,0,0,2020,0,1,0,40
89615,1.0,0,0,1,0,0,0,2020,0,1,0,40
89616,1.0,0,0,1,0,0,0,2020,0,1,0,40
89617,1.0,0,0,0,1,0,0,2020,0,1,0,40
89619,1.0,0,0,0,1,0,0,2020,0,1,0,80
89620,1.0,0,0,0,1,0,0,2020,0,1,0,5
89625,1.0,0,0,0,1,0,0,2020,0,1,0,40
89629,1.0,0,0,0,1,0,0,2020,0,1,0,40
89630,1.0,0,0,0,1,0,0,2020,0,0,1,40
89634,1.0,0,0,1,0,0,0,2020,0,1,0,70
89635,1.0,0,0,1,0,0,0,2020,0,1,0,50
89636,1.0,0,0,0,1,0,0,2020,0,1,0,25
89637,1.0,0,0,0,1,0,0,2020,0,1,0,45
89638,1.0,0,0,0,1,0,0,2020,0,1,0,45
89639,1.0,0,0,0,1,0,0,2020,0,1,0,40
89646,1.0,0,0,0,1,0,0,2020,0,1,0,40
89648,1.0,0,0,1,0,0,0,2020,0,1,0,40
89649,1.0,0,0,1,0,0,0,2020,0,1,0,40
89650,1.0,0,0,0,1,0,0,2020,0,1,0,40
89653,1.0,0,0,1,0,0,0,2020,0,1,0,40
89654,1.0,0,0,0,1,0,0,2020,0,1,0,35
89655,1.0,0,0,0,1,0,0,2020,0,1,0,40
89657,1.0,0,0,0,1,0,0,2020,0,1,0,45
89660,1.0,0,0,0,1,0,0,2020,0,1,0,15
89661,1.0,0,0,1,0,0,0,2020,0,1,0,40
89664,1.0,0,0,0,1,0,0,2020,0,1,0,50
89666,1.0,0,0,0,1,0,0,2020,0,1,0,40
89667,1.0,0,0,0,1,0,0,2020,0,1,0,30
89669,1.0,0,0,0,1,0,0,2020,0,1,0,40
89670,1.0,0,0,0,1,0,0,2020,0,1,0,40
89671,1.0,0,0,1,0,0,0,2020,0,0,1,40
89672,1.0,0,0,0,1,0,0,2020,0,1,0,40
89676,1.0,0,0,1,0,0,0,2020,0,1,0,40
89677,1.0,0,0,0,1,0,0,2020,0,1,0,40
89678,1.0,0,0,0,1,0,0,2020,0,1,0,9
89680,1.0,0,0,0,1,0,0,2020,0,1,0,40
89683,1.0,0,0,0,1,0,0,2020,0,1,0,40
89685,1.0,0,0,0,1,0,0,2020,0,1,0,40
89687,1.0,0,0,0,1,0,0,2020,0,1,0,40
89695,1.0,0,0,0,1,0,0,2020,0,1,0,55
89700,1.0,0,0,0,1,0,0,2020,0,1,0,40
89701,1.0,0,0,0,1,0,0,2020,0,1,0,40
89704,1.0,0,0,0,1,0,0,2020,0,1,0,60
89706,1.0,0,0,0,1,0,0,2020,0,1,0,36
89707,1.0,0,0,0,1,0,0,2020,0,1,0,40
89708,1.0,0,0,1,0,0,0,2020,0,1,0,40
89712,1.0,0,0,0,1,0,0,2020,0,1,0,40
89713,1.0,0,0,0,1,0,0,2020,0,1,0,40
89714,1.0,0,0,1,0,0,0,2020,0,1,0,40
89715,1.0,0,0,0,1,0,0,2020,0,1,0,50
89716,1.0,0,0,0,1,0,0,2020,0,1,0,40
89718,1.0,0,0,0,1,0,0,2020,0,1,0,40
89719,1.0,0,0,0,1,0,0,2020,0,1,0,40
89721,1.0,0,0,1,0,0,0,2020,0,1,0,40
89722,1.0,0,0,1,0,0,0,2020,0,1,0,38
89723,1.0,0,0,0,1,0,0,2020,0,1,0,24
89724,1.0,0,0,0,1,0,0,2020,0,1,0,40
89725,1.0,0,0,0,1,0,0,2020,0,1,0,50
89728,1.0,0,0,0,1,0,0,2020,0,1,0,40
89729,1.0,0,0,1,0,0,0,2020,0,0,1,45
89733,1.0,0,0,0,1,0,0,2020,0,1,0,40
89734,1.0,0,0,0,1,0,0,2020,0,1,0,15
89735,1.0,0,0,0,1,0,0,2020,0,1,0,35
89736,1.0,0,0,0,1,0,0,2020,0,1,0,40
89737,1.0,0,0,0,1,0,0,2020,0,1,0,40
89738,1.0,0,0,0,1,0,0,2020,0,1,0,60
89740,1.0,0,0,0,1,0,0,2020,0,1,0,60
89742,1.0,0,0,0,1,0,0,2020,0,1,0,36
89745,1.0,0,0,0,1,0,0,2020,0,1,0,60
89751,1.0,0,0,1,0,0,0,2020,0,1,0,15
89752,1.0,0,0,0,1,0,0,2020,0,1,0,40
89756,1.0,0,0,1,0,0,0,2020,0,1,0,40
89759,1.0,0,0,0,1,0,0,2020,0,1,0,40
89764,1.0,0,0,0,1,0,0,2020,0,1,0,45
89765,1.0,0,0,0,1,0,0,2020,0,1,0,42
89766,1.0,0,0,1,0,0,0,2020,0,1,0,25
89769,1.0,0,0,1,0,0,0,2020,0,1,0,40
89770,1.0,0,0,0,1,0,0,2020,1,0,0,60
89771,1.0,0,0,0,1,0,0,2020,0,1,0,68
89774,1.0,0,0,1,0,0,0,2020,0,1,0,40
89775,1.0,0,0,1,0,0,0,2020,0,1,0,40
89776,1.0,0,0,0,1,0,0,2020,0,1,0,40
89777,1.0,0,0,0,1,0,0,2020,0,1,0,20
89778,1.0,0,0,0,1,0,0,2020,0,1,0,60
89781,1.0,0,0,0,1,0,0,2020,0,1,0,40
89782,1.0,0,0,0,1,0,0,2020,0,1,0,30
89785,1.0,0,0,0,1,0,0,2020,0,1,0,40
89786,1.0,0,0,0,1,0,0,2020,0,1,0,40
89789,1.0,0,0,0,1,0,0,2020,0,1,0,30
89792,1.0,0,0,0,1,0,0,2020,0,1,0,35
89797,1.0,0,0,0,1,0,0,2020,0,1,0,12
89801,1.0,0,0,0,1,0,0,2020,0,1,0,40
89804,1.0,0,0,0,1,0,0,2020,1,0,0,40
89806,1.0,0,0,0,1,0,0,2020,0,1,0,40
